Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time,Cumulative Capital
"23550PE, 23600CE",2024-11-13 14:55:00,163.6705,2024-11-13 15:21:00,156.651,2,75,-526.4625000000005,24.550575000000002,-551.0130750000005,EOD,14NOV24,1,False,2024-11,26.0,30334.165249999845
"23650CE, 23650PE",2024-11-14 10:02:00,139.178,2024-11-14 10:15:00,115.79650000000001,2,75,1753.6124999999997,20.8767,1732.7358,RSI Oversold,14NOV24,0,True,2024-11,13.0,190420.18535000004
"23650CE, 23700PE",2024-11-14 10:02:00,172.10399999999998,2024-11-14 10:13:00,157.964,2,75,-1060.5000000000005,25.815600000000003,-1086.3156000000004,Stop Loss Hit,14NOV24,0,True,2024-11,11.0,29247.849649999844
"23700CE, 23650PE",2024-11-14 10:02:00,120.392,2024-11-14 10:10:00,110.8475,2,75,-715.8374999999999,18.0588,-733.8963000000001,Stop Loss Hit,14NOV24,0,True,2024-11,8.0,172875.083975
"23500PE, 23550CE",2024-11-14 11:22:00,58.378,2024-11-14 11:27:00,54.035000000000004,2,75,-325.72499999999974,8.7567,-334.48169999999976,Stop Loss Hit,14NOV24,0,True,2024-11,5.0,28913.36794999984
"23450PE, 23500CE",2024-11-18 09:49:00,260.4285,2024-11-18 11:20:00,245.127,2,75,-1147.6124999999984,39.064274999999995,-1186.676774999998,Hold Time Exceeded,21NOV24,3,False,2024-11,91.0,27726.69117499984
"23450CE, 23450PE",2024-11-18 10:04:00,272.599,2024-11-18 10:23:00,271.8415,2,75,56.81249999999841,40.889849999999996,15.922649999998498,RSI Oversold,21NOV24,3,False,2024-11,19.0,190436.10800000004
"23500CE, 23450PE",2024-11-18 10:05:00,245.3795,2024-11-18 11:36:00,245.2785,2,75,-7.575000000000728,36.806925,-44.38192500000059,Hold Time Exceeded,21NOV24,3,False,2024-11,91.0,172830.70205
"23450CE, 23450PE",2024-11-18 11:29:00,261.6405,2024-11-18 13:01:00,260.075,2,75,117.41250000000082,39.246075000000005,78.16642500000125,RSI Oversold,21NOV24,3,False,2024-11,92.0,190514.27442500004
"23400CE, 23450PE",2024-11-18 11:30:00,288.50649999999996,2024-11-18 12:52:00,299.8185,2,75,848.3999999999996,43.275975,805.1240250000005,Trend Reversal,21NOV24,3,False,2024-11,82.0,28531.815199999837
"23500CE, 23450PE",2024-11-18 11:59:00,235.63299999999998,2024-11-18 13:30:00,226.1895,2,75,-708.2624999999989,35.34495,-743.6074499999991,Hold Time Exceeded,21NOV24,3,False,2024-11,91.0,172087.09459999998
"23500CE, 23550PE",2024-11-18 13:39:00,270.6295,2024-11-18 13:44:00,279.063,2,75,632.5125000000028,40.594425,591.9180750000025,Trend Reversal,21NOV24,3,False,2024-11,5.0,29123.73327499983
"23500CE, 23550PE",2024-11-18 14:00:00,271.892,2024-11-18 15:21:00,265.3775,2,75,-488.5875000000001,40.7838,-529.3713,EOD,21NOV24,3,False,2024-11,81.0,28594.361974999832
"23700CE, 23650PE",2024-11-19 09:28:00,193.314,2024-11-19 09:52:00,179.477,2,75,-1037.7749999999992,28.997100000000003,-1066.7720999999992,Stop Loss Hit,21NOV24,2,False,2024-11,24.0,171020.3225
"23700CE, 23750PE",2024-11-19 09:41:00,237.2995,2024-11-19 10:21:00,220.483,2,75,-1261.2374999999981,35.594924999999996,-1296.8324249999982,Stop Loss Hit,21NOV24,2,False,2024-11,40.0,27297.529549999832
"23700CE, 23650PE",2024-11-19 09:55:00,175.942,2024-11-19 11:26:00,187.65800000000002,2,75,878.7000000000012,26.3913,852.3087000000019,Hold Time Exceeded,21NOV24,2,False,2024-11,91.0,171872.6312
"23750CE, 23750PE",2024-11-19 10:26:00,199.677,2024-11-19 10:49:00,197.30349999999999,2,75,178.0125000000005,29.951549999999997,148.06095000000028,RSI Oversold,21NOV24,2,False,2024-11,23.0,190662.33537500002
"23750CE, 23800PE",2024-11-19 10:29:00,226.745,2024-11-19 11:58:00,210.58499999999998,2,75,-1211.9999999999998,34.011750000000006,-1246.0117499999997,Stop Loss Hit,21NOV24,2,False,2024-11,89.0,26051.517799999827
"23750CE, 23750PE",2024-11-19 11:26:00,192.85950000000003,2024-11-19 12:30:00,183.012,2,75,738.5624999999998,28.928925,709.6335749999996,RSI Oversold,21NOV24,2,False,2024-11,64.0,191371.96895000004
"23800CE, 23750PE",2024-11-19 11:27:00,168.0135,2024-11-19 12:58:00,156.449,2,75,-867.3374999999996,25.202025,-892.5395249999997,Hold Time Exceeded,21NOV24,2,False,2024-11,91.0,170980.091675
"23750CE, 23800PE",2024-11-19 12:18:00,208.1105,2024-11-19 12:27:00,208.4135,2,75,22.724999999998772,31.216575,-8.491575000001262,Trend Reversal,21NOV24,2,False,2024-11,9.0,26043.026224999834
"23800CE, 23750PE",2024-11-19 12:59:00,156.449,2024-11-19 14:30:00,172.25549999999998,2,75,1185.487499999998,23.46735,1162.0201499999978,Hold Time Exceeded,21NOV24,2,False,2024-11,91.0,172142.111825
"23750CE, 23800PE",2024-11-19 13:03:00,206.24200000000002,2024-11-19 13:44:00,203.96949999999998,2,75,-170.4374999999996,30.936300000000003,-201.3737999999996,Trend Reversal,21NOV24,2,False,2024-11,41.0,25841.652424999833
"23700PE, 23750CE",2024-11-19 14:22:00,163.721,2024-11-19 14:31:00,165.943,2,75,166.6499999999993,24.558149999999998,142.09184999999957,Trend Reversal,21NOV24,2,False,2024-11,9.0,25983.74427499983
"23700PE, 23750CE",2024-11-19 14:45:00,162.5595,2024-11-19 14:55:00,192.809,2,75,2268.7125000000005,24.383924999999998,2244.3285750000005,Profit Target Hit,21NOV24,2,False,2024-11,10.0,28228.072849999822
"23500PE, 23550CE",2024-11-19 15:17:00,190.789,2024-11-19 15:21:00,197.55599999999998,2,75,507.5249999999997,28.61835,478.90664999999973,EOD,21NOV24,2,False,2024-11,4.0,28706.979499999812
"23300PE, 23350CE",2024-11-21 09:41:00,103.4745,2024-11-21 09:42:00,89.991,2,75,-1011.2625000000003,15.521175000000001,-1026.7836750000006,Stop Loss Hit,21NOV24,0,True,2024-11,1.0,27680.1958249998
"23550CE, 23500PE",2024-11-22 09:28:00,334.10799999999995,2024-11-22 10:59:00,364.105,2,75,2249.775000000001,50.116200000000006,2199.658800000001,Hold Time Exceeded,28NOV24,6,False,2024-11,91.0,174341.770625
"23500PE, 23550CE",2024-11-22 09:58:00,348.5005,2024-11-22 11:29:00,366.63,2,75,1359.7125000000005,52.275075,1307.4374250000003,Hold Time Exceeded,28NOV24,6,False,2024-11,91.0,28987.63324999981
"23550CE, 23550PE",2024-11-22 10:04:00,382.891,2024-11-22 10:22:00,383.49699999999996,2,75,-45.44999999999743,57.43365000000001,-102.88364999999749,RSI Oversold,28NOV24,6,False,2024-11,18.0,191269.08530000004
"23600CE, 23550PE",2024-11-22 11:00:00,362.38800000000003,2024-11-22 12:31:00,409.5045,2,75,3533.737499999998,54.3582,3479.3792999999987,Hold Time Exceeded,28NOV24,6,False,2024-11,91.0,177821.14992499998
"23550CE, 23550PE",2024-11-22 11:40:00,392.385,2024-11-22 12:08:00,441.31949999999995,2,75,-3670.0874999999987,58.857749999999996,-3728.945249999999,Stop Loss Hit,28NOV24,6,False,2024-11,28.0,187540.14005000005
"23550CE, 23600PE",2024-11-22 11:41:00,414.9585,2024-11-22 13:03:00,483.1335,2,75,5113.125000000001,62.243775,5050.881225000002,Profit Target Hit,28NOV24,6,False,2024-11,82.0,34038.5144749998
"23700CE, 23650PE",2024-11-22 12:32:00,390.971,2024-11-22 14:03:00,435.108,2,75,3310.2750000000024,58.64565,3251.629350000002,Hold Time Exceeded,28NOV24,6,False,2024-11,91.0,181072.77927499998
"23650CE, 23650PE",2024-11-22 12:32:00,420.564,2024-11-22 13:32:00,423.291,2,75,-204.52500000000236,63.084599999999995,-267.6096000000025,RSI Oversold,28NOV24,6,False,2024-11,60.0,187272.53045000002
"23700CE, 23750PE",2024-11-22 13:04:00,446.824,2024-11-22 13:24:00,439.35,2,75,-560.5499999999992,67.0236,-627.5735999999991,Trend Reversal,28NOV24,6,False,2024-11,20.0,33410.9408749998
"23700CE, 23750PE",2024-11-22 13:44:00,432.48199999999997,2024-11-22 14:10:00,508.333,2,75,5688.825000000002,64.8723,5623.9527,Profit Target Hit,28NOV24,6,False,2024-11,26.0,39034.89357499979
"23800CE, 23800PE",2024-11-22 14:00:00,413.595,2024-11-22 14:30:00,434.09799999999996,2,75,-1537.7250000000008,62.039249999999996,-1599.7642500000006,RSI Oversold,28NOV24,6,False,2024-11,30.0,185672.76620000004
"23900CE, 23850PE",2024-11-22 14:04:00,387.5875,2024-11-22 15:21:00,377.841,2,75,-730.987500000002,58.138125,-789.125625000002,EOD,28NOV24,6,False,2024-11,77.0,180283.65365
"23850CE, 23900PE",2024-11-22 14:11:00,468.64,2024-11-22 15:05:00,435.0575,2,75,-2518.687500000001,70.29599999999999,-2588.9835000000007,Stop Loss Hit,28NOV24,6,False,2024-11,54.0,36445.91007499979
"23950CE, 23950PE",2024-11-22 14:53:00,419.95799999999997,2024-11-22 15:16:00,393.64750000000004,2,75,1973.2874999999995,62.993700000000004,1910.2938,RSI Oversold,28NOV24,6,False,2024-11,23.0,187583.06000000003
"24350CE, 24300PE",2024-11-25 09:28:00,326.23,2024-11-25 09:48:00,302.7475,2,75,-1761.187499999999,48.9345,-1810.121999999999,Stop Loss Hit,28NOV24,3,False,2024-11,20.0,178473.53165
"24300PE, 24350CE",2024-11-25 10:00:00,298.556,2024-11-25 11:25:00,275.73,2,75,-1711.9500000000003,44.7834,-1756.7334,Stop Loss Hit,28NOV24,3,False,2024-11,85.0,34689.17667499979
"24400CE, 24350PE",2024-11-25 10:31:00,293.10200000000003,2024-11-25 12:02:00,281.1335,2,75,-897.6375000000016,43.9653,-941.6028000000015,Hold Time Exceeded,28NOV24,3,False,2024-11,91.0,177531.92885
"24350CE, 24350PE",2024-11-25 11:05:00,307.5955,2024-11-25 11:33:00,298.3035,2,75,696.8999999999978,46.139325,650.7606749999977,RSI Oversold,28NOV24,3,False,2024-11,28.0,188233.82067500002
"24200PE, 24250CE",2024-11-25 13:14:00,277.2955,2024-11-25 13:36:00,276.942,2,75,-26.512500000001864,41.594325,-68.10682500000166,Trend Reversal,28NOV24,3,False,2024-11,22.0,34621.069849999796
"24200PE, 24250CE",2024-11-25 13:58:00,285.1735,2024-11-25 14:36:00,271.7405,2,75,-1007.4749999999972,42.776025000000004,-1050.251024999997,Trend Reversal,28NOV24,3,False,2024-11,38.0,33570.81882499979
"24250PE, 24300CE",2024-11-26 10:01:00,227.3005,2024-11-26 10:08:00,226.7955,2,75,-37.874999999998636,34.095075,-71.97007499999859,Trend Reversal,28NOV24,2,False,2024-11,7.0,33498.8487499998
"24200PE, 24250CE",2024-11-26 10:30:00,230.179,2024-11-26 11:50:00,213.5645,2,75,-1246.0875000000005,34.526849999999996,-1280.6143500000007,Stop Loss Hit,28NOV24,2,False,2024-11,80.0,32218.234399999812
"24200CE, 24200PE",2024-11-26 11:35:00,243.006,2024-11-26 12:06:00,240.38,2,75,196.95000000000027,36.450900000000004,160.49910000000057,RSI Oversold,28NOV24,2,False,2024-11,31.0,188394.31977500004
"24150PE, 24200CE",2024-11-26 12:38:00,221.695,2024-11-26 14:09:00,210.93849999999998,2,75,-806.7375000000001,33.25425,-839.9917500000004,Hold Time Exceeded,28NOV24,2,False,2024-11,91.0,31378.242649999826
"24200CE, 24250PE",2024-11-26 14:25:00,255.732,2024-11-26 14:39:00,252.34850000000003,2,75,-253.7624999999988,38.3598,-292.12229999999875,Trend Reversal,28NOV24,2,False,2024-11,14.0,31086.120349999837
"24200CE, 24200PE",2024-11-26 14:41:00,233.411,2024-11-26 15:05:00,220.483,2,75,969.5999999999998,35.011649999999996,934.5883499999999,RSI Oversold,28NOV24,2,False,2024-11,24.0,189328.90812500002
"24250CE, 24200PE",2024-11-26 14:41:00,205.03,2024-11-26 15:21:00,197.65699999999998,2,75,-552.9749999999992,30.7545,-583.7294999999992,EOD,28NOV24,2,False,2024-11,40.0,176948.19935
"24200CE, 24250PE",2024-11-26 14:43:00,254.6715,2024-11-26 15:21:00,248.40949999999998,2,75,-469.6500000000028,38.200725000000006,-507.8507250000032,EOD,28NOV24,2,False,2024-11,38.0,30578.26962499984
"24250CE, 24200PE",2024-11-27 09:51:00,164.63,2024-11-27 10:21:00,152.96450000000002,2,75,-874.9124999999997,24.694500000000005,-899.6069999999997,Stop Loss Hit,28NOV24,1,False,2024-11,30.0,176048.59235
"24200CE, 24250PE",2024-11-27 09:51:00,212.0495,2024-11-27 10:42:00,196.243,2,75,-1185.4875,31.807425000000002,-1217.294925,Stop Loss Hit,28NOV24,1,False,2024-11,51.0,29360.974699999846
"24200CE, 24200PE",2024-11-27 11:39:00,161.802,2024-11-27 11:53:00,164.024,2,75,-166.65000000000157,24.2703,-190.9203000000016,RSI Oversold,28NOV24,1,False,2024-11,14.0,189137.98782500002
"24200CE, 24250PE",2024-11-27 12:01:00,196.5965,2024-11-27 13:07:00,218.51349999999996,2,75,1643.7749999999983,29.489475,1614.2855249999984,Trend Reversal,28NOV24,1,False,2024-11,66.0,30975.26022499983
"24200CE, 24200PE",2024-11-27 12:01:00,171.9525,2024-11-27 12:23:00,192.6575,2,75,-1552.8750000000007,25.792875000000002,-1578.6678750000005,Stop Loss Hit,28NOV24,1,False,2024-11,22.0,187559.31995000003
"24250CE, 24200PE",2024-11-27 12:01:00,146.45,2024-11-27 12:50:00,176.649,2,75,2264.9250000000006,21.9675,2242.957500000001,Profit Target Hit,28NOV24,1,False,2024-11,49.0,178291.54985
"24350CE, 24300PE",2024-11-27 12:51:00,145.44,2024-11-27 14:22:00,136.047,2,75,-704.4750000000001,21.816,-726.291,Hold Time Exceeded,28NOV24,1,False,2024-11,91.0,177565.25884999998
"24300CE, 24350PE",2024-11-27 13:10:00,192.60699999999997,2024-11-27 14:41:00,181.1435,2,75,-859.7625000000007,28.89105,-888.6535500000006,Hold Time Exceeded,28NOV24,1,False,2024-11,91.0,30086.606674999843
"24350CE, 24300PE",2024-11-27 14:25:00,136.249,2024-11-27 15:06:00,124.43199999999999,2,75,-886.2749999999999,20.437350000000002,-906.71235,Stop Loss Hit,28NOV24,1,False,2024-11,41.0,176658.5465
"24300CE, 24350PE",2024-11-27 14:58:00,179.4265,2024-11-27 15:21:00,176.3965,2,75,-227.25000000000125,26.913975000000004,-254.1639750000012,EOD,28NOV24,1,False,2024-11,23.0,29832.44269999984
"24300CE, 24350PE",2024-11-28 09:52:00,182.2545,2024-11-28 09:59:00,168.165,2,75,-1056.7124999999978,27.338175,-1084.0506749999977,Stop Loss Hit,28NOV24,0,True,2024-11,7.0,28748.392024999834
"24350CE, 24300PE",2024-11-28 09:52:00,132.3605,2024-11-28 09:54:00,121.35149999999999,2,75,-825.6750000000001,19.854075,-845.5290750000001,Stop Loss Hit,28NOV24,0,True,2024-11,2.0,175813.017425
"24350CE, 24300PE",2024-11-28 09:55:00,122.4625,2024-11-28 10:06:00,113.524,2,75,-670.3875,18.369375,-688.7568749999999,Stop Loss Hit,28NOV24,0,True,2024-11,11.0,175124.26055
"24300CE, 24350PE",2024-11-28 10:00:00,167.155,2024-11-28 10:14:00,149.27800000000002,2,75,-1340.7749999999996,25.07325,-1365.8482499999998,Stop Loss Hit,28NOV24,0,True,2024-11,14.0,27382.543774999824
"24400CE, 24350PE",2024-11-28 10:08:00,115.544,2024-11-28 10:14:00,103.727,2,75,-886.2749999999999,17.3316,-903.6065999999998,Stop Loss Hit,28NOV24,0,True,2024-11,6.0,174220.65395
"24100PE, 24150CE",2024-11-28 10:59:00,153.57049999999998,2024-11-28 11:07:00,139.784,2,75,-1033.9874999999993,23.035574999999998,-1057.0230749999992,Stop Loss Hit,28NOV24,0,True,2024-11,8.0,26325.52069999982
"24100PE, 24150CE",2024-11-28 11:08:00,145.1875,2024-11-28 11:36:00,169.882,2,75,1852.0875000000005,21.778125,1830.3093750000003,Profit Target Hit,28NOV24,0,True,2024-11,28.0,28155.83007499983
"24100CE, 24150PE",2024-11-28 11:50:00,208.363,2024-11-28 12:21:00,193.26350000000002,2,75,-1132.4624999999996,31.25445,-1163.7169499999998,Stop Loss Hit,28NOV24,0,True,2024-11,31.0,26992.11312499983
"24100CE, 24100PE",2024-11-28 11:50:00,180.1335,2024-11-28 12:03:00,171.2455,2,75,666.6000000000006,27.020024999999997,639.5799750000003,RSI Oversold,28NOV24,0,True,2024-11,13.0,188198.89992500003
"24050PE, 24100CE",2024-11-28 12:51:00,124.78550000000001,2024-11-28 12:56:00,113.4735,2,75,-848.4000000000003,18.717825000000005,-867.1178250000004,Stop Loss Hit,28NOV24,0,True,2024-11,5.0,26124.995299999835
"24000PE, 24050CE",2024-11-28 13:22:00,101.404,2024-11-28 13:29:00,88.678,2,75,-954.4499999999999,15.210600000000001,-969.6605999999999,Stop Loss Hit,28NOV24,0,True,2024-11,7.0,25155.334699999832
"24000PE, 24050CE",2024-11-28 13:38:00,101.303,2024-11-28 13:59:00,124.0785,2,75,1708.162500000001,15.195450000000001,1692.9670500000013,Profit Target Hit,28NOV24,0,True,2024-11,21.0,26848.30174999984
"24050CE, 24050PE",2024-11-28 13:59:00,146.95499999999998,2024-11-28 14:02:00,115.59450000000001,2,75,2352.0374999999995,22.04325,2329.9942499999997,Profit Target Hit,28NOV24,0,True,2024-11,3.0,190528.89417500002
"24000CE, 24050PE",2024-11-28 14:00:00,175.5885,2024-11-28 14:01:00,157.3075,2,75,-1371.0750000000003,26.338275,-1397.4132750000006,Stop Loss Hit,28NOV24,0,True,2024-11,1.0,25450.88847499984
"24050CE, 24100PE",2024-11-28 14:07:00,137.6125,2024-11-28 14:13:00,224.06849999999997,2,75,6484.200000000001,20.641875000000002,6463.558125000001,Profit Target Hit,28NOV24,0,True,2024-11,6.0,31914.44659999985
"23950PE, 24000CE",2024-11-28 14:28:00,103.22200000000001,2024-11-28 14:29:00,93.425,2,75,-734.7749999999999,15.4833,-750.2583,Stop Loss Hit,28NOV24,0,True,2024-11,1.0,31164.188299999863
"24050CE, 24000PE",2024-11-29 09:28:00,365.317,2024-11-29 10:59:00,384.5575,2,75,1443.0374999999995,54.797549999999994,1388.2399499999992,Hold Time Exceeded,05DEC24,6,False,2024-11,91.0,175608.8939
"24050CE, 24050PE",2024-11-29 09:34:00,394.15250000000003,2024-11-29 10:13:00,388.648,2,75,412.8374999999987,59.12287500000001,353.7146249999987,RSI Oversold,05DEC24,6,False,2024-11,39.0,190882.60880000002
"24000CE, 24050PE",2024-11-29 09:41:00,425.6645,2024-11-29 11:04:00,431.06800000000004,2,75,405.2625000000053,63.849675,341.4128250000058,Trend Reversal,05DEC24,6,False,2024-11,83.0,31505.60112499987
"24050CE, 24050PE",2024-11-29 10:28:00,389.8095,2024-11-29 11:38:00,372.387,2,75,1306.6875000000032,58.471425,1248.216075000003,RSI Oversold,05DEC24,6,False,2024-11,70.0,192130.82487500002
"24200CE, 24150PE",2024-11-29 11:00:00,360.974,2024-11-29 11:28:00,334.2595,2,75,-2003.5874999999992,54.146100000000004,-2057.733599999999,Stop Loss Hit,05DEC24,6,False,2024-11,28.0,173551.1603
"24200CE, 24150PE",2024-11-29 11:29:00,336.5825,2024-11-29 13:00:00,319.2105,2,75,-1302.8999999999992,50.487375,-1353.3873749999989,Hold Time Exceeded,05DEC24,6,False,2024-11,91.0,172197.772925
"24150CE, 24200PE",2024-11-29 13:00:00,369.45799999999997,2024-11-29 14:31:00,351.177,2,75,-1371.074999999999,55.4187,-1426.4936999999986,Hold Time Exceeded,05DEC24,6,False,2024-11,91.0,30079.10742499988
"24200CE, 24150PE",2024-11-29 13:19:00,311.1305,2024-11-29 14:50:00,299.26300000000003,2,75,-890.0625000000005,46.669574999999995,-936.7320750000007,Hold Time Exceeded,05DEC24,6,False,2024-11,91.0,171261.04085
"24150CE, 24150PE",2024-11-29 13:20:00,337.99649999999997,2024-11-29 13:46:00,333.9565,2,75,303.0000000000015,50.699475,252.3005250000015,RSI Oversold,05DEC24,6,False,2024-11,26.0,192383.12540000002
"24150CE, 24200PE",2024-11-29 14:32:00,352.591,2024-11-29 15:09:00,339.51149999999996,2,75,-980.9625000000018,52.88865,-1033.8511500000018,Trend Reversal,05DEC24,6,False,2024-11,37.0,29045.256274999876
"24200CE, 24200PE",2024-11-29 14:43:00,325.0685,2024-11-29 14:56:00,315.9785,2,75,681.75,48.76027500000001,632.9897249999999,RSI Oversold,05DEC24,6,False,2024-11,13.0,193016.11512500004
"24200CE, 24150PE",2024-11-29 14:51:00,298.7075,2024-11-29 15:21:00,288.961,2,75,-730.9875000000019,44.806124999999994,-775.7936250000021,EOD,05DEC24,6,False,2024-11,30.0,170485.247225
"24100CE, 24050PE",2024-12-02 09:32:00,279.972,2024-12-02 11:03:00,306.13100000000003,2,75,1961.9250000000002,41.9958,1919.9292000000003,Hold Time Exceeded,05DEC24,3,False,2024-12,91.0,172405.17642499998
"24100CE, 24100PE",2024-12-02 09:39:00,310.474,2024-12-02 10:12:00,317.746,2,75,-545.3999999999994,46.5711,-591.9710999999994,RSI Oversold,05DEC24,3,False,2024-12,33.0,192424.14402500002
"24100CE, 24150PE",2024-12-02 09:41:00,338.653,2024-12-02 10:04:00,341.582,2,75,219.67500000000015,50.79795,168.87705000000014,Trend Reversal,05DEC24,3,False,2024-12,23.0,29214.133324999886
"24150CE, 24200PE",2024-12-02 10:19:00,339.1075,2024-12-02 11:04:00,345.5715,2,75,484.79999999999995,50.866125000000004,433.9338749999997,Trend Reversal,05DEC24,3,False,2024-12,45.0,29648.067199999874
"24200CE, 24150PE",2024-12-02 11:04:00,295.3745,2024-12-02 12:35:00,312.29200000000003,2,75,1268.8125000000014,44.306174999999996,1224.5063250000019,Hold Time Exceeded,05DEC24,3,False,2024-12,91.0,173629.68275
"24150CE, 24200PE",2024-12-02 11:20:00,343.65250000000003,2024-12-02 11:56:00,346.12700000000007,2,75,185.5875000000027,51.547875000000005,134.03962500000273,Trend Reversal,05DEC24,3,False,2024-12,36.0,29782.10682499988
"24150CE, 24200PE",2024-12-02 12:20:00,346.531,2024-12-02 12:55:00,361.58000000000004,2,75,1128.6750000000004,51.97965,1076.6953500000004,Trend Reversal,05DEC24,3,False,2024-12,35.0,30858.802174999873
"24200CE, 24200PE",2024-12-02 12:30:00,335.8755,2024-12-02 13:12:00,330.77500000000003,2,75,382.53750000000093,50.381325000000004,332.15617500000087,RSI Oversold,05DEC24,3,False,2024-12,42.0,192756.30020000003
"24200CE, 24150PE",2024-12-02 12:36:00,313.0495,2024-12-02 14:07:00,336.3805,2,75,1749.8249999999994,46.957425,1702.8675749999984,Hold Time Exceeded,05DEC24,3,False,2024-12,91.0,175332.550325
"24150CE, 24200PE",2024-12-02 13:35:00,356.17650000000003,2024-12-02 15:06:00,370.87199999999996,2,75,1102.162499999998,53.426474999999996,1048.7360249999983,Hold Time Exceeded,05DEC24,3,False,2024-12,91.0,31907.538199999864
"24250CE, 24250PE",2024-12-02 13:59:00,331.9365,2024-12-02 15:19:00,316.231,2,75,1177.9125,49.790475,1128.1220250000001,RSI Oversold,05DEC24,3,False,2024-12,80.0,193884.42222500005
"24300CE, 24250PE",2024-12-02 14:08:00,307.24199999999996,2024-12-02 15:21:00,286.23400000000004,2,75,-1575.5999999999985,46.086299999999994,-1621.6862999999987,EOD,05DEC24,3,False,2024-12,73.0,173710.864025
"24350CE, 24300PE",2024-12-03 09:37:00,297.0915,2024-12-03 10:00:00,274.0635,2,75,-1727.1000000000004,44.563725,-1771.6637250000006,Stop Loss Hit,05DEC24,2,False,2024-12,23.0,171939.2003
"24400CE, 24350PE",2024-12-03 10:17:00,260.0245,2024-12-03 11:48:00,256.33799999999997,2,75,-276.4874999999997,39.003675,-315.4911750000001,Hold Time Exceeded,05DEC24,2,False,2024-12,91.0,171623.709125
"24350CE, 24350PE",2024-12-03 10:19:00,288.86,2024-12-03 12:19:00,288.10249999999996,2,75,56.812499999999545,43.329,13.483499999999594,Hold Time Exceeded,05DEC24,2,False,2024-12,120.0,193897.90572500002
"24400CE, 24450PE",2024-12-03 10:22:00,309.2115,2024-12-03 11:53:00,297.2935,2,75,-893.8500000000008,46.381725,-940.2317250000006,Hold Time Exceeded,05DEC24,2,False,2024-12,91.0,30967.306474999874
"24450CE, 24400PE",2024-12-03 11:49:00,246.339,2024-12-03 13:20:00,251.4395,2,75,382.5375000000019,36.95085,345.5866500000019,Hold Time Exceeded,05DEC24,2,False,2024-12,91.0,171969.295775
"24450CE, 24500PE",2024-12-03 11:59:00,292.84950000000003,2024-12-03 12:07:00,294.9705,2,75,159.07499999999646,43.927425,115.1475749999965,Trend Reversal,05DEC24,2,False,2024-12,8.0,31082.454049999884
"24450CE, 24500PE",2024-12-03 12:37:00,296.6875,2024-12-03 13:04:00,296.5865,2,75,-7.575000000000998,44.503125,-52.07812500000101,Trend Reversal,05DEC24,2,False,2024-12,27.0,31030.375924999884
"24450CE, 24400PE",2024-12-03 13:21:00,252.096,2024-12-03 14:52:00,247.3995,2,75,-352.2375000000013,37.8144,-390.05190000000107,Hold Time Exceeded,05DEC24,2,False,2024-12,91.0,171579.243875
"24400CE, 24450PE",2024-12-03 13:22:00,300.82849999999996,2024-12-03 13:59:00,302.192,2,75,102.26250000000005,45.124275000000004,57.13822500000015,Trend Reversal,05DEC24,2,False,2024-12,37.0,31087.514149999886
"24450CE, 24450PE",2024-12-03 13:34:00,277.09350000000006,2024-12-03 14:34:00,267.80150000000003,2,75,696.9000000000033,41.564025,655.3359750000034,RSI Oversold,05DEC24,2,False,2024-12,60.0,194553.24170000004
"24450CE, 24500PE",2024-12-03 14:52:00,290.981,2024-12-03 15:01:00,290.779,2,75,-15.149999999997704,43.64715,-58.797149999997714,Trend Reversal,05DEC24,2,False,2024-12,9.0,31028.716999999888
"24500CE, 24450PE",2024-12-03 14:53:00,240.3295,2024-12-03 15:21:00,243.96550000000002,2,75,272.70000000000095,36.049425,236.6505750000008,EOD,05DEC24,2,False,2024-12,28.0,171815.89445
"24550CE, 24500PE",2024-12-04 09:28:00,233.31,2024-12-04 10:06:00,216.29149999999998,2,75,-1276.387499999997,34.9965,-1311.3839999999973,Stop Loss Hit,05DEC24,1,False,2024-12,38.0,170504.51045
"24550CE, 24600PE",2024-12-04 09:41:00,275.72999999999996,2024-12-04 10:04:00,264.822,2,75,-818.0999999999989,41.359500000000004,-859.4594999999988,Trend Reversal,05DEC24,1,False,2024-12,23.0,30169.25749999989
"24600CE, 24550PE",2024-12-04 10:07:00,211.5445,2024-12-04 11:38:00,205.9895,2,75,-416.6250000000016,31.731675000000003,-448.3566750000017,Hold Time Exceeded,05DEC24,1,False,2024-12,91.0,170056.15377499998
"24550CE, 24600PE",2024-12-04 10:33:00,264.7715,2024-12-04 11:26:00,262.499,2,75,-170.43749999999952,39.715725000000006,-210.1532249999996,Trend Reversal,05DEC24,1,False,2024-12,53.0,29959.104274999903
"24450PE, 24500CE",2024-12-04 12:11:00,228.86599999999999,2024-12-04 13:29:00,211.0395,2,75,-1336.9874999999997,34.3299,-1371.3174,Stop Loss Hit,05DEC24,1,False,2024-12,78.0,28587.786874999903
"24550CE, 24500PE",2024-12-04 13:33:00,210.78699999999998,2024-12-04 15:04:00,211.34250000000003,2,75,41.662499999998545,31.61805,10.044449999998506,Hold Time Exceeded,05DEC24,1,False,2024-12,91.0,170066.198225
