Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time
"22100CE, 22150PE",2024-03-22 12:50:00,292.14250000000004,2024-03-22 13:30:00,290.173,2,75,-147.71250000000077,43.821375,-191.53387500000076,Trend Reversal,28MAR24,6,False,3,40.0
"22100CE, 22150PE",2024-03-22 13:53:00,285.628,2024-03-22 15:14:00,265.1755,2,75,-1533.9375,42.8442,-1576.7817000000002,Stop Loss Hit,28MAR24,6,False,3,81.0
"22050PE, 22100CE",2024-03-26 09:49:00,197.70749999999998,2024-03-26 10:27:00,194.324,2,75,-253.76249999999987,29.656125000000003,-283.41862499999985,Trend Reversal,28MAR24,2,False,3,38.0
"22050CE, 22100PE",2024-03-26 10:36:00,242.34949999999998,2024-03-26 11:02:00,238.20850000000002,2,75,-310.5749999999972,36.352425,-346.9274249999972,Trend Reversal,28MAR24,2,False,3,26.0
"22050CE, 22100PE",2024-03-26 11:30:00,238.461,2024-03-26 13:01:00,234.825,2,75,-272.6999999999997,35.769149999999996,-308.4691499999998,Hold Time Exceeded,28MAR24,2,False,3,91.0
"22050CE, 22100PE",2024-03-26 13:02:00,233.31,2024-03-26 14:33:00,221.695,2,75,-871.1250000000017,34.9965,-906.1215000000016,Hold Time Exceeded,28MAR24,2,False,3,91.0
"22000PE, 22050CE",2024-03-26 14:51:00,182.3555,2024-03-26 14:59:00,185.7895,2,75,257.55000000000035,27.353324999999998,230.19667500000043,Trend Reversal,28MAR24,2,False,3,8.0
"22100CE, 22150PE",2024-03-27 09:41:00,201.091,2024-03-27 11:12:00,187.25400000000002,2,75,-1037.7750000000005,30.163650000000004,-1067.9386500000007,Hold Time Exceeded,28MAR24,1,False,3,91.0
"22200CE, 22250PE",2024-03-27 13:45:00,160.691,2024-03-27 14:48:00,153.06550000000001,2,75,-571.9124999999997,24.103650000000002,-596.0161499999997,Trend Reversal,28MAR24,1,False,3,63.0
"22250CE, 22300PE",2024-03-28 09:42:00,125.2905,2024-03-28 09:49:00,145.541,2,75,1518.7875,18.793575,1499.9939249999998,Profit Target Hit,28MAR24,0,True,3,7.0
"22300CE, 22350PE",2024-03-28 09:50:00,138.8245,2024-03-28 10:09:00,128.52249999999998,2,75,-772.6500000000005,20.823675,-793.4736750000004,Stop Loss Hit,28MAR24,0,True,3,19.0
"22300CE, 22350PE",2024-03-28 10:10:00,127.664,2024-03-28 10:30:00,117.91749999999999,2,75,-730.9874999999998,19.1496,-750.1370999999999,Stop Loss Hit,28MAR24,0,True,3,20.0
"22350CE, 22400PE",2024-03-28 10:37:00,118.87700000000001,2024-03-28 11:31:00,118.1195,2,75,-56.812500000000455,17.83155,-74.64405000000079,Trend Reversal,28MAR24,0,True,3,54.0
"22350CE, 22400PE",2024-03-28 11:51:00,114.4835,2024-03-28 12:20:00,105.24199999999999,2,75,-693.1125000000008,17.172525,-710.2850250000008,Stop Loss Hit,28MAR24,0,True,3,29.0
"22350CE, 22400PE",2024-03-28 12:24:00,100.7475,2024-03-28 12:37:00,157.156,2,75,4230.6375,15.112124999999999,4215.525374999999,Profit Target Hit,28MAR24,0,True,3,13.0
"22400CE, 22450PE",2024-03-28 12:38:00,128.6235,2024-03-28 12:39:00,113.8775,2,75,-1105.95,19.293525000000002,-1125.2435250000003,Stop Loss Hit,28MAR24,0,True,3,1.0
"22400CE, 22450PE",2024-03-28 12:40:00,115.64500000000001,2024-03-28 12:59:00,105.141,2,75,-787.8000000000004,17.34675,-805.1467500000003,Stop Loss Hit,28MAR24,0,True,3,19.0
"22400CE, 22450PE",2024-03-28 13:35:00,97.4145,2024-03-28 14:13:00,114.13,2,75,1253.6624999999995,14.612175000000002,1239.0503250000002,Profit Target Hit,28MAR24,0,True,3,38.0
"22450CE, 22500PE",2024-03-28 14:14:00,88.274,2024-03-28 14:20:00,106.15100000000001,2,75,1340.775000000001,13.2411,1327.5339000000008,Profit Target Hit,28MAR24,0,True,3,6.0
"22500CE, 22550PE",2024-03-28 14:21:00,90.2435,2024-03-28 14:35:00,83.22399999999999,2,75,-526.4625000000001,13.536525000000001,-539.9990250000001,Stop Loss Hit,28MAR24,0,True,3,14.0
"22500CE, 22550PE",2024-03-28 14:39:00,82.012,2024-03-28 14:47:00,76.1035,2,75,-443.1374999999996,12.301799999999998,-455.43929999999955,Stop Loss Hit,28MAR24,0,True,3,8.0
"22500CE, 22550PE",2024-04-01 09:57:00,273.9625,2024-04-01 11:28:00,256.944,2,75,-1276.3874999999985,41.094375,-1317.4818749999984,Hold Time Exceeded,04APR24,3,False,4,91.0
"22450PE, 22500CE",2024-04-01 13:23:00,202.909,2024-04-01 14:22:00,199.67700000000002,2,75,-242.39999999999884,30.436349999999997,-272.8363499999989,Trend Reversal,04APR24,3,False,4,59.0
"22450PE, 22500CE",2024-04-01 15:08:00,194.02100000000002,2024-04-01 15:21:00,193.66750000000002,2,75,-26.51250000000084,29.10315,-55.61565000000087,EOD,04APR24,3,False,4,13.0
"22500CE, 22550PE",2024-04-02 09:41:00,237.451,2024-04-02 11:12:00,228.61350000000002,2,75,-662.8124999999989,35.61765,-698.4301499999988,Hold Time Exceeded,04APR24,2,False,4,91.0
"22450CE, 22500PE",2024-04-02 14:55:00,201.293,2024-04-02 15:20:00,201.1415,2,75,-11.362499999998818,30.19395,-41.556449999998804,Trend Reversal,04APR24,2,False,4,25.0
"22350CE, 22400PE",2024-04-03 09:42:00,181.44650000000001,2024-04-03 10:31:00,181.14350000000002,2,75,-22.725000000000364,27.216974999999998,-49.94197500000064,Trend Reversal,04APR24,1,False,4,49.0
"22450CE, 22500PE",2024-04-03 11:00:00,173.215,2024-04-03 12:21:00,160.38799999999998,2,75,-962.0250000000003,25.98225,-988.0072500000003,Stop Loss Hit,04APR24,1,False,4,81.0
"22500CE, 22550PE",2024-04-03 12:22:00,167.559,2024-04-03 13:30:00,160.691,2,75,-515.1000000000006,25.13385,-540.2338500000006,Trend Reversal,04APR24,1,False,4,68.0
"22500CE, 22550PE",2024-04-03 14:13:00,158.0145,2024-04-03 15:03:00,184.82999999999998,2,75,2011.1624999999979,23.702174999999997,1987.460324999998,Profit Target Hit,04APR24,1,False,4,50.0
"22450PE, 22500CE",2024-04-03 15:16:00,101.90899999999999,2024-04-03 15:21:00,106.4035,2,75,337.0874999999997,15.28635,321.8011499999996,EOD,04APR24,1,False,4,5.0
"22450PE, 22500CE",2024-04-04 10:08:00,107.262,2024-04-04 10:14:00,128.6235,2,75,1602.1125000000006,16.089299999999998,1586.0232000000008,Profit Target Hit,04APR24,0,True,4,6.0
"22400PE, 22450CE",2024-04-04 10:29:00,87.6175,2024-04-04 10:41:00,77.77000000000001,2,75,-738.5624999999992,13.142624999999999,-751.7051249999993,Stop Loss Hit,04APR24,0,True,4,12.0
"22350PE, 22400CE",2024-04-04 11:07:00,108.171,2024-04-04 11:08:00,94.9905,2,75,-988.5375000000001,16.22565,-1004.7631500000002,Stop Loss Hit,04APR24,0,True,4,1.0
"22350PE, 22400CE",2024-04-04 11:09:00,90.59700000000001,2024-04-04 11:17:00,83.3755,2,75,-541.6124999999995,13.58955,-555.2020499999994,Stop Loss Hit,04APR24,0,True,4,8.0
"22400CE, 22450PE",2024-04-04 11:18:00,130.49200000000002,2024-04-04 11:34:00,160.6405,2,75,2261.1375,19.5738,2241.5636999999997,Profit Target Hit,04APR24,0,True,4,16.0
"22400CE, 22450PE",2024-04-04 11:50:00,134.27949999999998,2024-04-04 12:36:00,124.3815,2,75,-742.3499999999992,20.141925,-762.4919249999992,Stop Loss Hit,04APR24,0,True,4,46.0
"22400CE, 22450PE",2024-04-04 12:39:00,122.3615,2024-04-04 13:05:00,112.8675,2,75,-712.0500000000011,18.354225,-730.4042250000007,Stop Loss Hit,04APR24,0,True,4,26.0
"22500CE, 22550PE",2024-04-04 13:25:00,101.2525,2024-04-04 13:32:00,126.0985,2,75,1863.45,15.187875000000002,1848.262125,Profit Target Hit,04APR24,0,True,4,7.0
"22550CE, 22600PE",2024-04-04 13:33:00,106.959,2024-04-04 13:41:00,98.6265,2,75,-624.9375,16.043850000000003,-640.98135,Stop Loss Hit,04APR24,0,True,4,8.0
"22550CE, 22600PE",2024-04-04 14:03:00,95.647,2024-04-04 14:18:00,87.2135,2,75,-632.5125000000003,14.347050000000001,-646.8595500000004,Stop Loss Hit,04APR24,0,True,4,15.0
"22550CE, 22600PE",2024-04-04 14:34:00,80.6485,2024-04-04 14:45:00,74.3865,2,75,-469.65000000000055,12.097275,-481.74727500000046,Stop Loss Hit,04APR24,0,True,4,11.0
"22500CE, 22550PE",2024-04-05 09:52:00,294.81899999999996,2024-04-05 10:48:00,281.2345,2,75,-1018.8375000000003,44.22285000000001,-1063.0603500000004,Trend Reversal,10APR24,5,False,4,56.0
"22500CE, 22550PE",2024-04-05 11:20:00,279.568,2024-04-05 11:49:00,274.2655,2,75,-397.6875000000007,41.935199999999995,-439.62270000000075,Trend Reversal,10APR24,5,False,4,29.0
"22500CE, 22550PE",2024-04-05 13:58:00,266.842,2024-04-05 15:21:00,261.28700000000003,2,75,-416.62499999999943,40.0263,-456.6512999999994,EOD,10APR24,5,False,4,83.0
"22600CE, 22650PE",2024-04-08 09:41:00,237.09750000000003,2024-04-08 11:08:00,222.0485,2,75,-1128.6750000000004,35.56462500000001,-1164.2396250000006,Trend Reversal,10APR24,2,False,4,87.0
"22650CE, 22700PE",2024-04-08 12:20:00,210.989,2024-04-08 13:51:00,209.2215,2,75,-132.5624999999988,31.64835,-164.21084999999883,Hold Time Exceeded,10APR24,2,False,4,91.0
"22650CE, 22700PE",2024-04-08 14:07:00,205.7875,2024-04-08 15:14:00,205.737,2,75,-3.787500000001046,30.868125000000003,-34.65562500000104,Trend Reversal,10APR24,2,False,4,67.0
"22700CE, 22750PE",2024-04-09 09:41:00,180.84050000000002,2024-04-09 11:12:00,175.2855,2,75,-416.6250000000007,27.126075,-443.7510750000006,Hold Time Exceeded,10APR24,1,False,4,91.0
"22750CE, 22800PE",2024-04-09 11:37:00,160.48899999999998,2024-04-09 11:44:00,160.489,2,75,1.0658141036401503e-12,24.07335,-24.07334999999894,Trend Reversal,10APR24,1,False,4,7.0
"22750CE, 22800PE",2024-04-09 12:02:00,158.772,2024-04-09 12:09:00,159.4285,2,75,49.2375000000016,23.815800000000003,25.42170000000158,Trend Reversal,10APR24,1,False,4,7.0
"22700PE, 22750CE",2024-04-09 12:50:00,111.40299999999999,2024-04-09 14:21:00,112.0595,2,75,49.237499999999955,16.71045,32.52704999999992,Hold Time Exceeded,10APR24,1,False,4,91.0
"22650PE, 22700CE",2024-04-09 14:47:00,102.01,2024-04-09 15:21:00,100.6465,2,75,-102.26250000000013,15.3015,-117.56400000000014,EOD,10APR24,1,False,4,34.0
"22700CE, 22750PE",2024-04-10 11:07:00,93.12200000000001,2024-04-10 12:15:00,85.2945,2,75,-587.0625000000009,13.968300000000003,-601.0308000000009,Stop Loss Hit,10APR24,0,True,4,68.0
"22750CE, 22800PE",2024-04-10 13:25:00,96.25300000000001,2024-04-10 13:53:00,97.6165,2,75,102.26249999999914,14.43795,87.82454999999914,Trend Reversal,10APR24,0,True,4,28.0
"22750CE, 22800PE",2024-04-10 15:05:00,54.5905,2024-04-10 15:21:00,50.853500000000004,2,75,-280.2749999999998,8.188575,-288.46357499999976,EOD,10APR24,0,True,4,16.0
"22650PE, 22700CE",2024-04-12 10:03:00,223.2605,2024-04-12 11:05:00,216.1905,2,75,-530.2500000000006,33.489075,-563.7390750000006,Trend Reversal,18APR24,6,False,4,62.0
"22700CE, 22750PE",2024-04-12 11:20:00,259.974,2024-04-12 12:51:00,291.789,2,75,2386.124999999999,38.9961,2347.128899999999,Hold Time Exceeded,18APR24,6,False,4,91.0
"22600PE, 22650CE",2024-04-12 12:53:00,219.17000000000002,2024-04-12 14:24:00,223.46249999999998,2,75,321.93750000000034,32.875499999999995,289.06200000000024,Hold Time Exceeded,18APR24,6,False,4,91.0
"22550PE, 22600CE",2024-04-12 14:43:00,217.7055,2024-04-12 15:21:00,213.615,2,75,-306.78749999999934,32.65582499999999,-339.4433249999994,EOD,18APR24,6,False,4,38.0
"22300PE, 22350CE",2024-04-15 09:50:00,231.79500000000002,2024-04-15 10:23:00,234.926,2,75,234.82500000000073,34.76925,200.05575000000044,Trend Reversal,18APR24,3,False,4,33.0
"22400CE, 22450PE",2024-04-15 10:54:00,258.863,2024-04-15 11:42:00,249.6215,2,75,-693.1124999999992,38.829449999999994,-731.9419499999992,Trend Reversal,18APR24,3,False,4,48.0
"22400CE, 22450PE",2024-04-15 12:19:00,244.8745,2024-04-15 13:50:00,237.1985,2,75,-575.7000000000012,36.73117500000001,-612.4311750000011,Hold Time Exceeded,18APR24,3,False,4,91.0
"22300PE, 22350CE",2024-04-15 14:39:00,187.05200000000002,2024-04-15 15:21:00,190.8395,2,75,284.06249999999955,28.0578,256.0046999999995,EOD,18APR24,3,False,4,42.0
"22200CE, 22250PE",2024-04-16 10:08:00,203.61599999999999,2024-04-16 10:13:00,202.6565,2,75,-71.96249999999827,30.5424,-102.50489999999826,Trend Reversal,18APR24,2,False,4,5.0
"22200CE, 22250PE",2024-04-16 10:34:00,196.142,2024-04-16 11:10:00,191.74849999999998,2,75,-329.5125000000014,29.421300000000002,-358.9338000000014,Trend Reversal,18APR24,2,False,4,36.0
"22200CE, 22250PE",2024-04-16 11:24:00,188.8195,2024-04-16 12:55:00,209.878,2,75,1579.3874999999994,28.322924999999998,1551.064574999999,Hold Time Exceeded,18APR24,2,False,4,91.0
"22150PE, 22200CE",2024-04-16 12:57:00,140.69299999999998,2024-04-16 13:06:00,144.1775,2,75,261.3375000000008,21.10395,240.23355000000072,Trend Reversal,18APR24,2,False,4,9.0
"22100PE, 22150CE",2024-04-16 13:29:00,144.632,2024-04-16 14:19:00,133.522,2,75,-833.2500000000001,21.6948,-854.9448,Stop Loss Hit,18APR24,2,False,4,50.0
"22150PE, 22200CE",2024-04-16 14:37:00,135.037,2024-04-16 14:44:00,136.047,2,75,75.74999999999986,20.25555,55.494449999999844,Trend Reversal,18APR24,2,False,4,7.0
"22150PE, 22200CE",2024-04-16 15:05:00,138.3195,2024-04-16 15:12:00,127.3105,2,75,-825.6749999999997,20.747925,-846.4229249999997,Stop Loss Hit,18APR24,2,False,4,7.0
"22150CE, 22200PE",2024-04-16 15:14:00,183.6685,2024-04-16 15:21:00,184.77949999999998,2,75,83.32500000000033,27.550275,55.774725000000274,EOD,18APR24,2,False,4,7.0
"22200PE, 22250CE",2024-04-18 09:58:00,77.92150000000001,2024-04-18 10:00:00,71.8615,2,75,-454.5000000000002,11.688225000000001,-466.1882250000002,Stop Loss Hit,18APR24,0,True,4,2.0
"22200PE, 22250CE",2024-04-18 10:47:00,71.5585,2024-04-18 10:59:00,64.5895,2,75,-522.6750000000002,10.733775000000001,-533.4087750000002,Stop Loss Hit,18APR24,0,True,4,12.0
"22250CE, 22300PE",2024-04-18 11:06:00,117.0085,2024-04-18 11:22:00,108.62550000000002,2,75,-628.7249999999992,17.551275,-646.2762749999993,Stop Loss Hit,18APR24,0,True,4,16.0
"22300CE, 22350PE",2024-04-18 11:48:00,119.5335,2024-04-18 12:01:00,110.4435,2,75,-681.7500000000002,17.930025,-699.6800250000003,Stop Loss Hit,18APR24,0,True,4,13.0
"22300CE, 22350PE",2024-04-18 12:02:00,111.302,2024-04-18 12:44:00,103.22200000000001,2,75,-606.0000000000005,16.6953,-622.6953000000005,Stop Loss Hit,18APR24,0,True,4,42.0
"22300CE, 22350PE",2024-04-18 12:45:00,100.394,2024-04-18 12:52:00,107.0095,2,75,496.1624999999998,15.0591,481.1033999999996,Trend Reversal,18APR24,0,True,4,7.0
"22300CE, 22350PE",2024-04-18 13:22:00,101.404,2024-04-18 13:27:00,270.781,2,75,12703.275,15.210600000000003,12688.064400000003,Profit Target Hit,18APR24,0,True,4,5.0
"22100PE, 22150CE",2024-04-18 13:41:00,117.8165,2024-04-18 13:43:00,107.666,2,75,-761.2874999999995,17.672475,-778.959975,Stop Loss Hit,18APR24,0,True,4,2.0
"21850CE, 21900PE",2024-04-19 09:42:00,383.699,2024-04-19 09:49:00,379.4065,2,75,-321.93749999999704,57.554849999999995,-379.49234999999703,Trend Reversal,25APR24,6,False,4,7.0
"21850PE, 21900CE",2024-04-19 11:01:00,324.0585,2024-04-19 11:07:00,324.2605,2,75,15.149999999999864,48.608775,-33.45877500000017,Trend Reversal,25APR24,6,False,4,6.0
"21850CE, 21900PE",2024-04-19 11:18:00,372.2355,2024-04-19 12:49:00,413.3425,2,75,3083.0249999999974,55.835325,3027.189674999997,Hold Time Exceeded,25APR24,6,False,4,91.0
"22050CE, 22100PE",2024-04-19 12:50:00,372.0335,2024-04-19 13:13:00,373.9525,2,75,143.9249999999987,55.805025,88.1199749999987,Trend Reversal,25APR24,6,False,4,23.0
"22050CE, 22100PE",2024-04-19 13:47:00,373.49800000000005,2024-04-19 14:42:00,367.438,2,75,-454.5000000000023,56.0247,-510.5247000000022,Trend Reversal,25APR24,6,False,4,55.0
"22150CE, 22200PE",2024-04-19 14:57:00,359.4085,2024-04-19 15:14:00,338.855,2,75,-1541.512499999999,53.911275,-1595.4237749999988,Trend Reversal,25APR24,6,False,4,17.0
"22250PE, 22300CE",2024-04-22 09:56:00,246.5915,2024-04-22 10:09:00,246.0865,2,75,-37.87499999999861,36.988725,-74.8637249999986,Trend Reversal,25APR24,3,False,4,13.0
"22250CE, 22300PE",2024-04-22 10:41:00,288.355,2024-04-22 12:12:00,283.91099999999994,2,75,-333.30000000000337,43.25325000000001,-376.5532500000031,Hold Time Exceeded,25APR24,3,False,4,91.0
"22300CE, 22350PE",2024-04-22 13:41:00,285.42600000000004,2024-04-22 14:13:00,275.98249999999996,2,75,-708.2625000000012,42.813900000000004,-751.0764000000013,Trend Reversal,25APR24,3,False,4,32.0
"22300CE, 22350PE",2024-04-22 14:42:00,264.9735,2024-04-22 15:21:00,260.883,2,75,-306.78750000000036,39.746025,-346.5335250000003,EOD,25APR24,3,False,4,39.0
"22400CE, 22450PE",2024-04-23 10:02:00,230.2295,2024-04-23 11:09:00,229.0175,2,75,-90.8999999999993,34.534425,-125.43442499999924,Trend Reversal,25APR24,2,False,4,67.0
"22400CE, 22450PE",2024-04-23 12:01:00,212.04950000000002,2024-04-23 13:32:00,206.9995,2,75,-378.7499999999998,31.807425000000002,-410.55742499999985,Hold Time Exceeded,25APR24,2,False,4,91.0
"22400CE, 22450PE",2024-04-23 14:49:00,197.50549999999998,2024-04-23 15:21:00,210.63550000000004,2,75,984.7500000000007,29.625825,955.1241750000006,EOD,25APR24,2,False,4,32.0
"22450CE, 22500PE",2024-04-24 09:50:00,175.235,2024-04-24 11:21:00,165.0845,2,75,-761.2875000000006,26.285249999999998,-787.5727500000003,Hold Time Exceeded,25APR24,1,False,4,91.0
"22450CE, 22500PE",2024-04-24 11:26:00,164.0745,2024-04-24 12:46:00,159.68099999999998,2,75,-329.51249999999925,24.611174999999996,-354.12367499999925,Trend Reversal,25APR24,1,False,4,80.0
"22400PE, 22450CE",2024-04-24 14:48:00,103.0705,2024-04-24 15:13:00,96.60650000000001,2,75,-484.79999999999984,15.460574999999999,-500.2605749999999,Trend Reversal,25APR24,1,False,4,25.0
"22400CE, 22450PE",2024-04-25 09:41:00,146.955,2024-04-25 09:55:00,134.38049999999998,2,75,-943.0875000000001,22.04325,-965.13075,Stop Loss Hit,25APR24,0,True,4,14.0
"22400CE, 22450PE",2024-04-25 09:56:00,135.94600000000003,2024-04-25 10:50:00,126.048,2,75,-742.3500000000013,20.391900000000007,-762.7419000000012,Stop Loss Hit,25APR24,0,True,4,54.0
"22400PE, 22450CE",2024-04-25 11:06:00,87.971,2024-04-25 11:07:00,77.92150000000001,2,75,-753.7124999999995,13.19565,-766.9081499999995,Stop Loss Hit,25APR24,0,True,4,1.0
"22400CE, 22450PE",2024-04-25 11:08:00,132.613,2024-04-25 12:28:00,128.5225,2,75,-306.78750000000036,19.89195,-326.67945000000054,Trend Reversal,25APR24,0,True,4,80.0
"22450CE, 22500PE",2024-04-25 13:00:00,161.095,2024-04-25 13:07:00,148.47,2,75,-946.875,24.164250000000003,-971.03925,Stop Loss Hit,25APR24,0,True,4,7.0
"22450CE, 22500PE",2024-04-25 13:08:00,147.30849999999998,2024-04-25 14:06:00,179.2245,2,75,2393.7000000000007,22.096275,2371.603725000001,Profit Target Hit,25APR24,0,True,4,58.0
"22600CE, 22650PE",2024-04-25 14:07:00,133.52200000000002,2024-04-25 14:10:00,119.685,2,75,-1037.7750000000005,20.028300000000005,-1057.8033000000003,Stop Loss Hit,25APR24,0,True,4,3.0
"22600CE, 22650PE",2024-04-25 14:11:00,120.291,2024-04-25 14:19:00,110.8475,2,75,-708.262499999999,18.04365,-726.3061499999991,Stop Loss Hit,25APR24,0,True,4,8.0
"22600CE, 22650PE",2024-04-25 14:21:00,105.1915,2024-04-25 14:24:00,96.152,2,75,-677.9625000000003,15.778725000000001,-693.7412250000002,Stop Loss Hit,25APR24,0,True,4,3.0
"22600CE, 22650PE",2024-04-25 14:25:00,96.85900000000001,2024-04-25 14:45:00,84.7895,2,75,-905.2124999999999,14.528850000000002,-919.7413499999998,Stop Loss Hit,25APR24,0,True,4,20.0
"22550PE, 22600CE",2024-04-26 10:22:00,257.1965,2024-04-26 11:31:00,245.43,2,75,-882.4875000000017,38.579475,-921.0669750000015,Trend Reversal,02MAY24,6,False,4,69.0
"22550CE, 22600PE",2024-04-26 11:47:00,294.51599999999996,2024-04-26 12:31:00,294.71799999999996,2,75,15.150000000000091,44.1774,-29.02740000000017,Trend Reversal,02MAY24,6,False,4,44.0
"22500PE, 22550CE",2024-04-26 12:45:00,248.157,2024-04-26 13:53:00,245.1775,2,75,-223.4625000000001,37.22355,-260.6860499999998,Trend Reversal,02MAY24,6,False,4,68.0
"22450PE, 22500CE",2024-04-26 14:09:00,242.9555,2024-04-26 15:21:00,236.59249999999997,2,75,-477.22500000000105,36.443325,-513.6683250000009,EOD,02MAY24,6,False,4,72.0
"22500PE, 22550CE",2024-04-29 09:41:00,206.949,2024-04-29 11:12:00,201.596,2,75,-401.4749999999989,31.042350000000003,-432.5173499999986,Hold Time Exceeded,02MAY24,3,False,4,91.0
"22550CE, 22600PE",2024-04-29 11:42:00,241.39,2024-04-29 12:47:00,246.44,2,75,378.74999999999864,36.2085,342.5414999999988,Trend Reversal,02MAY24,3,False,4,65.0
"22600CE, 22650PE",2024-04-29 13:25:00,238.9155,2024-04-29 14:19:00,243.006,2,75,306.78749999999934,35.83732500000001,270.9501749999994,Trend Reversal,02MAY24,3,False,4,54.0
"22600CE, 22650PE",2024-04-29 14:26:00,242.5515,2024-04-29 14:38:00,237.35,2,75,-390.1124999999997,36.382725,-426.4952249999997,Trend Reversal,02MAY24,3,False,4,12.0
"22650CE, 22700PE",2024-04-29 14:57:00,229.1185,2024-04-29 15:21:00,222.3515,2,75,-507.5249999999997,34.367774999999995,-541.8927749999997,EOD,02MAY24,3,False,4,24.0
"22700CE, 22750PE",2024-04-30 09:41:00,209.8275,2024-04-30 10:33:00,202.101,2,75,-579.4875000000002,31.474125,-610.9616250000001,Trend Reversal,02MAY24,2,False,4,52.0
"22750CE, 22800PE",2024-04-30 10:40:00,193.71800000000002,2024-04-30 11:32:00,193.36450000000002,2,75,-26.512499999998795,29.0577,-55.57019999999875,Trend Reversal,02MAY24,2,False,4,52.0
"22750CE, 22800PE",2024-04-30 12:02:00,191.3445,2024-04-30 12:33:00,190.1325,2,75,-90.90000000000128,28.701675,-119.60167500000122,Trend Reversal,02MAY24,2,False,4,31.0
"22750CE, 22800PE",2024-04-30 12:37:00,189.375,2024-04-30 14:01:00,176.2955,2,75,-980.9625000000008,28.40625,-1009.3687500000008,Trend Reversal,02MAY24,2,False,4,84.0
"22750CE, 22800PE",2024-04-30 14:05:00,177.861,2024-04-30 15:01:00,207.353,2,75,2211.9000000000005,26.67915,2185.2208500000006,Profit Target Hit,02MAY24,2,False,4,56.0
"22600PE, 22650CE",2024-04-30 15:15:00,145.642,2024-04-30 15:21:00,140.69299999999998,2,75,-371.17499999999984,21.8463,-393.0212999999998,EOD,02MAY24,2,False,4,6.0
"22650CE, 22700PE",2024-05-02 10:06:00,133.32,2024-05-02 10:36:00,122.9675,2,75,-776.4374999999995,19.997999999999998,-796.4354999999995,Stop Loss Hit,02MAY24,0,True,5,30.0
"22650CE, 22700PE",2024-05-02 11:30:00,118.87700000000001,2024-05-02 12:11:00,117.261,2,75,-121.20000000000104,17.831550000000004,-139.03155000000106,Trend Reversal,02MAY24,0,True,5,41.0
"22700CE, 22750PE",2024-05-02 12:31:00,110.1405,2024-05-02 12:41:00,109.4335,2,75,-53.025000000000546,16.521075000000003,-69.54607500000054,Trend Reversal,02MAY24,0,True,5,10.0
"22700CE, 22750PE",2024-05-02 13:27:00,100.4445,2024-05-02 13:50:00,93.122,2,75,-549.1875000000009,15.066675,-564.2541750000009,Stop Loss Hit,02MAY24,0,True,5,23.0
"22750PE, 22800CE",2024-05-03 09:51:00,253.6615,2024-05-03 11:20:00,297.243,2,75,3268.6125,38.04922500000001,3230.5632750000004,Profit Target Hit,09MAY24,6,False,5,89.0
"22500PE, 22550CE",2024-05-03 12:10:00,299.3135,2024-05-03 12:22:00,295.425,2,75,-291.6374999999996,44.897025,-336.5345249999997,Trend Reversal,09MAY24,6,False,5,12.0
"22500PE, 22550CE",2024-05-03 12:32:00,293.80899999999997,2024-05-03 14:03:00,300.374,2,75,492.37499999999864,44.07135,448.3036499999989,Hold Time Exceeded,09MAY24,6,False,5,91.0
"22400PE, 22450CE",2024-05-03 14:21:00,289.668,2024-05-03 14:33:00,285.729,2,75,-295.4249999999995,43.4502,-338.87519999999944,Trend Reversal,09MAY24,6,False,5,12.0
"22500PE, 22550CE",2024-05-06 09:54:00,263.0545,2024-05-06 10:11:00,265.327,2,75,170.43749999999966,39.458175000000004,130.97932499999968,Trend Reversal,09MAY24,3,False,5,17.0
"22500PE, 22550CE",2024-05-06 10:25:00,260.883,2024-05-06 11:06:00,242.1475,2,75,-1405.1625,39.132450000000006,-1444.29495,Stop Loss Hit,09MAY24,3,False,5,41.0
"22500CE, 22550PE",2024-05-06 11:09:00,291.6375,2024-05-06 11:49:00,295.5765,2,75,295.4250000000029,43.745625000000004,251.67937500000244,Trend Reversal,09MAY24,3,False,5,40.0
"22500CE, 22550PE",2024-05-06 12:00:00,289.163,2024-05-06 13:31:00,306.63599999999997,2,75,1310.4749999999985,43.37445,1267.1005499999983,Hold Time Exceeded,09MAY24,3,False,5,91.0
"22350PE, 22400CE",2024-05-07 10:48:00,221.594,2024-05-07 12:19:00,227.95700000000002,2,75,477.22500000000105,33.2391,443.98590000000104,Hold Time Exceeded,09MAY24,2,False,5,91.0
"22250PE, 22300CE",2024-05-07 12:51:00,216.645,2024-05-07 13:00:00,214.1705,2,75,-185.58749999999935,32.49675,-218.08424999999937,Trend Reversal,09MAY24,2,False,5,9.0
"22300CE, 22350PE",2024-05-07 13:39:00,255.93399999999997,2024-05-07 14:14:00,252.399,2,75,-265.1249999999987,38.390100000000004,-303.5150999999987,Trend Reversal,09MAY24,2,False,5,35.0
"22300CE, 22350PE",2024-05-07 14:40:00,244.52100000000002,2024-05-07 15:19:00,245.632,2,75,83.32500000000033,36.67815,46.64685000000037,Trend Reversal,09MAY24,2,False,5,39.0
"22300CE, 22350PE",2024-05-08 10:11:00,223.05849999999998,2024-05-08 11:20:00,206.444,2,75,-1246.0875000000005,33.458775,-1279.5462750000006,Stop Loss Hit,09MAY24,1,False,5,69.0
